Apply policy: UtilizScale
MACHINE rtx4070-laptop
GPU freqset tool start..
Reset GPU frequency for: 
Main loop start..
2025-11-20 15:41:42, 100, 100, 86224, 2475, -1, 37
2025-11-20 15:41:42, 100, 100, 86224, 2475, -1, 42
2025-11-20 15:41:42, 100, 100, 86200, 2475, -1, 44
2025-11-20 15:41:42, 100, 100, 86200, 2475, -1, 45
2025-11-20 15:41:42, 100, 100, 86344, 2475, -1, 37
2025-11-20 15:41:43, 100, 100, 86344, 2475, -1, 48
2025-11-20 15:41:43, 100, 100, 86344, 2475, -1, 49
2025-11-20 15:41:43, 100, 100, 86558, 2475, -1, 47
2025-11-20 15:41:43, 100, 100, 86558, 2475, -1, 52
2025-11-20 15:41:43, 100, 100, 86750, 2475, -1, 33
2025-11-20 15:41:44, 100, 100, 86750, 2475, -1, 44
2025-11-20 15:41:44, 100, 100, 86750, 2475, -1, 41
2025-11-20 15:41:44, 100, 100, 86569, 2475, -1, 55
2025-11-20 15:41:44, 100, 100, 86569, 2475, -1, 40
2025-11-20 15:41:44, 100, 100, 86425, 2475, -1, 34
2025-11-20 15:41:45, 100, 100, 86425, 2475, -1, 29
2025-11-20 15:41:45, 100, 100, 86425, 2475, -1, 41
2025-11-20 15:41:45, 100, 95, 84950, 2475, -1, 30
2025-11-20 15:41:45, 100, 95, 84950, 2475, -1, 34
2025-11-20 15:41:45, 100, 95, 84080, 2475, -1, 32
2025-11-20 15:41:46, 100, 95, 84080, 2475, -1, 41
2025-11-20 15:41:46, 100, 95, 84080, 2475, -1, 26
2025-11-20 15:41:46, 100, 100, 84586, 2475, -1, 30
2025-11-20 15:41:46, 100, 100, 84586, 2475, -1, 25
2025-11-20 15:41:46, 100, 100, 86215, 2475, -1, 34
2025-11-20 15:41:47, 100, 100, 86215, 2475, -1, 39
2025-11-20 15:41:47, 100, 100, 86215, 2475, -1, 42
2025-11-20 15:41:47, 100, 100, 86695, 2475, -1, 41
2025-11-20 15:41:47, 100, 100, 86695, 2475, -1, 42
2025-11-20 15:41:47, 100, 100, 85359, 2475, -1, 30
2025-11-20 15:41:48, 100, 100, 85359, 2475, -1, 30
2025-11-20 15:41:48, 100, 100, 85359, 2475, -1, 24
2025-11-20 15:41:48, 100, 100, 84964, 2475, -1, 30
2025-11-20 15:41:48, 100, 100, 84964, 2475, -1, 32
2025-11-20 15:41:48, 100, 100, 85912, 2475, -1, 28
2025-11-20 15:41:49, 100, 100, 85912, 2475, -1, 46
2025-11-20 15:41:49, 100, 100, 85912, 2475, -1, 40
2025-11-20 15:41:49, 100, 100, 86595, 2475, -1, 28
2025-11-20 15:41:49, 100, 100, 86595, 2475, -1, 33
2025-11-20 15:41:49, 100, 100, 87046, 2475, -1, 24
2025-11-20 15:41:50, 100, 100, 87046, 2475, -1, 29
2025-11-20 15:41:50, 100, 100, 87046, 2475, -1, 22
2025-11-20 15:41:50, 100, 100, 87173, 2475, -1, 25
2025-11-20 15:41:50, 100, 100, 87173, 2475, -1, 31
2025-11-20 15:41:50, 100, 100, 87242, 2475, -1, 27
2025-11-20 15:41:51, 100, 100, 87242, 2475, -1, 20
2025-11-20 15:41:51, 100, 100, 87242, 2475, -1, 29
2025-11-20 15:41:51, 100, 100, 87286, 2475, -1, 38
2025-11-20 15:41:51, 100, 100, 87286, 2475, -1, 31
2025-11-20 15:41:51, 100, 100, 87380, 2475, -1, 24
2025-11-20 15:41:52, 100, 100, 87380, 2475, -1, 25
2025-11-20 15:41:52, 100, 100, 87380, 2475, -1, 29
2025-11-20 15:41:52, 100, 100, 87460, 2475, -1, 32
2025-11-20 15:41:52, 100, 100, 87460, 2475, -1, 50
2025-11-20 15:41:52, 100, 100, 87459, 2475, -1, 40
2025-11-20 15:41:53, 100, 100, 87459, 2475, -1, 39
2025-11-20 15:41:53, 100, 100, 87459, 2475, -1, 35
2025-11-20 15:41:53, 100, 100, 87470, 2475, -1, 40
2025-11-20 15:41:53, 100, 100, 87470, 2475, -1, 35
2025-11-20 15:41:53, 100, 100, 87538, 2475, -1, 28
2025-11-20 15:41:54, 100, 100, 87538, 2475, -1, 30
2025-11-20 15:41:54, 100, 100, 87538, 2475, -1, 24
2025-11-20 15:41:54, 100, 100, 87525, 2475, -1, 29
2025-11-20 15:41:54, 100, 100, 87525, 2475, -1, 35
2025-11-20 15:41:54, 100, 100, 87344, 2475, -1, 51
2025-11-20 15:41:55, 100, 100, 87344, 2475, -1, 37
2025-11-20 15:41:55, 100, 100, 87344, 2475, -1, 46
2025-11-20 15:41:55, 100, 100, 87389, 2475, -1, 20
2025-11-20 15:41:55, 100, 100, 87389, 2475, -1, 26
2025-11-20 15:41:55, 100, 100, 87682, 2475, -1, 19
2025-11-20 15:41:56, 100, 100, 87682, 2475, -1, 29
2025-11-20 15:41:56, 100, 100, 87682, 2475, -1, 28
2025-11-20 15:41:56, 100, 100, 87719, 2475, -1, 31
2025-11-20 15:41:56, 100, 100, 87719, 2475, -1, 30
2025-11-20 15:41:56, 100, 100, 87669, 2475, -1, 23
2025-11-20 15:41:57, 100, 100, 87669, 2475, -1, 26
2025-11-20 15:41:57, 100, 100, 87669, 2475, -1, 42
2025-11-20 15:41:57, 100, 100, 87647, 2475, -1, 32
2025-11-20 15:41:57, 100, 100, 87647, 2475, -1, 24
2025-11-20 15:41:57, 100, 100, 87701, 2475, -1, 31
2025-11-20 15:41:58, 100, 100, 87701, 2475, -1, 45
2025-11-20 15:41:58, 100, 100, 87701, 2475, -1, 20
2025-11-20 15:41:58, 100, 100, 87728, 2475, -1, 29
2025-11-20 15:41:58, 100, 100, 87728, 2475, -1, 30
2025-11-20 15:41:58, 100, 100, 87731, 2475, -1, 38
2025-11-20 15:41:59, 100, 100, 87731, 2475, -1, 34
2025-11-20 15:41:59, 100, 100, 87731, 2475, -1, 26
2025-11-20 15:41:59, 100, 100, 87771, 2475, -1, 25
2025-11-20 15:41:59, 100, 100, 87771, 2475, -1, 23
2025-11-20 15:41:59, 100, 100, 87805, 2475, -1, 19
2025-11-20 15:42:0, 100, 100, 87805, 2475, -1, 24
2025-11-20 15:42:0, 100, 100, 87805, 2475, -1, 26
2025-11-20 15:42:0, 100, 100, 87802, 2475, -1, 32
2025-11-20 15:42:0, 100, 100, 87802, 2475, -1, 31
2025-11-20 15:42:0, 100, 100, 87819, 2475, -1, 28
2025-11-20 15:42:1, 100, 100, 87819, 2475, -1, 38
2025-11-20 15:42:1, 100, 100, 87819, 2475, -1, 31
2025-11-20 15:42:1, 100, 100, 87817, 2475, -1, 21
2025-11-20 15:42:1, 100, 100, 87817, 2475, -1, 29
2025-11-20 15:42:1, 100, 100, 87885, 2475, -1, 30
2025-11-20 15:42:2, 100, 100, 87885, 2475, -1, 25
2025-11-20 15:42:2, 100, 100, 87885, 2475, -1, 25
2025-11-20 15:42:2, 100, 100, 87920, 2475, -1, 36
2025-11-20 15:42:2, 100, 100, 87920, 2475, -1, 26
2025-11-20 15:42:2, 100, 100, 87925, 2475, -1, 27
2025-11-20 15:42:3, 100, 100, 87925, 2475, -1, 24
2025-11-20 15:42:3, 100, 100, 87925, 2475, -1, 36
2025-11-20 15:42:3, 100, 100, 87946, 2475, -1, 38
2025-11-20 15:42:3, 100, 100, 87946, 2475, -1, 26
2025-11-20 15:42:3, 100, 100, 88020, 2475, -1, 32
2025-11-20 15:42:4, 100, 100, 88020, 2475, -1, 29
2025-11-20 15:42:4, 100, 100, 88020, 2475, -1, 25
2025-11-20 15:42:4, 100, 100, 88053, 2475, -1, 36
2025-11-20 15:42:4, 100, 100, 88053, 2475, -1, 28
2025-11-20 15:42:4, 100, 100, 88046, 2475, -1, 28
2025-11-20 15:42:5, 100, 100, 88046, 2475, -1, 29
2025-11-20 15:42:5, 100, 100, 88046, 2475, -1, 43
2025-11-20 15:42:5, 100, 100, 88051, 2475, -1, 32
2025-11-20 15:42:5, 100, 100, 88051, 2475, -1, 33
2025-11-20 15:42:5, 100, 100, 87863, 2475, -1, 30
2025-11-20 15:42:6, 100, 100, 87863, 2475, -1, 26
2025-11-20 15:42:6, 100, 100, 87863, 2475, -1, 19
2025-11-20 15:42:6, 100, 100, 87155, 2475, -1, 28
2025-11-20 15:42:6, 100, 100, 87155, 2475, -1, 39
2025-11-20 15:42:6, 100, 100, 86380, 2475, -1, 29
2025-11-20 15:42:7, 100, 100, 86380, 2475, -1, 34
2025-11-20 15:42:7, 100, 100, 86380, 2475, -1, 24
2025-11-20 15:42:7, 100, 100, 87153, 2475, -1, 28
2025-11-20 15:42:7, 100, 100, 87153, 2475, -1, 25
2025-11-20 15:42:7, 100, 100, 86721, 2475, -1, 27
2025-11-20 15:42:8, 100, 100, 86721, 2475, -1, 37
2025-11-20 15:42:8, 100, 100, 86721, 2475, -1, 37
2025-11-20 15:42:8, 100, 100, 86939, 2475, -1, 18
2025-11-20 15:42:8, 100, 100, 86939, 2475, -1, 21
2025-11-20 15:42:8, 100, 100, 86454, 2475, -1, 29
2025-11-20 15:42:9, 100, 100, 86454, 2475, -1, 30
2025-11-20 15:42:9, 100, 100, 86454, 2475, -1, 15
2025-11-20 15:42:9, 100, 100, 86870, 2475, -1, 49
2025-11-20 15:42:9, 100, 100, 86870, 2475, -1, 32
2025-11-20 15:42:9, 100, 100, 87076, 2475, -1, 13
2025-11-20 15:42:10, 100, 100, 87076, 2475, -1, 33
2025-11-20 15:42:10, 100, 100, 87076, 2475, -1, 18
2025-11-20 15:42:10, 100, 100, 87175, 2475, -1, 32
2025-11-20 15:42:10, 100, 100, 87175, 2475, -1, 23
2025-11-20 15:42:10, 100, 100, 86341, 2475, -1, 31
2025-11-20 15:42:11, 100, 100, 86341, 2475, -1, 32
2025-11-20 15:42:11, 100, 100, 86341, 2475, -1, 17
2025-11-20 15:42:11, 100, 100, 86096, 2475, -1, 32
2025-11-20 15:42:11, 100, 100, 86096, 2475, -1, 13
2025-11-20 15:42:11, 100, 100, 86802, 2475, -1, 39
2025-11-20 15:42:12, 100, 100, 86802, 2475, -1, 44
2025-11-20 15:42:12, 100, 100, 86802, 2475, -1, 42
2025-11-20 15:42:12, 100, 100, 87912, 2475, -1, 18
2025-11-20 15:42:12, 100, 100, 87912, 2475, -1, 44
2025-11-20 15:42:12, 100, 100, 88084, 2475, -1, 41
2025-11-20 15:42:13, 100, 100, 88084, 2475, -1, 29
2025-11-20 15:42:13, 100, 100, 88084, 2475, -1, 50
2025-11-20 15:42:13, 100, 100, 87584, 2475, -1, 46
2025-11-20 15:42:13, 100, 100, 87584, 2475, -1, 46
2025-11-20 15:42:13, 100, 100, 86910, 2475, -1, 45
2025-11-20 15:42:14, 100, 100, 86910, 2475, -1, 36
2025-11-20 15:42:14, 100, 100, 86910, 2475, -1, 47
2025-11-20 15:42:14, 100, 100, 87372, 2475, -1, 47
2025-11-20 15:42:14, 100, 100, 87372, 2475, -1, 46
2025-11-20 15:42:14, 100, 100, 86990, 2475, -1, 26
2025-11-20 15:42:15, 100, 100, 86990, 2475, -1, 45
2025-11-20 15:42:15, 100, 100, 86990, 2475, -1, 46
2025-11-20 15:42:15, 100, 100, 86084, 2475, -1, 47
2025-11-20 15:42:15, 100, 100, 86084, 2475, -1, 47
2025-11-20 15:42:15, 100, 100, 85924, 2475, -1, 44
2025-11-20 15:42:16, 100, 100, 85924, 2475, -1, 46
2025-11-20 15:42:16, 100, 100, 85924, 2475, -1, 50
2025-11-20 15:42:16, 100, 100, 86038, 2475, -1, 51
2025-11-20 15:42:16, 100, 100, 86038, 2475, -1, 43
2025-11-20 15:42:16, 100, 100, 85320, 2475, -1, 46
2025-11-20 15:42:17, 100, 100, 85320, 2475, -1, 47
2025-11-20 15:42:17, 100, 100, 85320, 2475, -1, 35
2025-11-20 15:42:17, 100, 100, 85985, 2475, -1, 40
2025-11-20 15:42:17, 100, 100, 85985, 2475, -1, 44
2025-11-20 15:42:17, 100, 100, 86438, 2475, -1, 46
2025-11-20 15:42:18, 100, 100, 86438, 2475, -1, 45
2025-11-20 15:42:18, 100, 100, 86438, 2475, -1, 26
2025-11-20 15:42:18, 100, 100, 86560, 2475, -1, 21
2025-11-20 15:42:18, 100, 100, 86560, 2475, -1, 44
2025-11-20 15:42:18, 100, 100, 86830, 2475, -1, 49
2025-11-20 15:42:19, 100, 100, 86830, 2475, -1, 38
2025-11-20 15:42:19, 100, 100, 86830, 2475, -1, 40
2025-11-20 15:42:19, 100, 100, 87771, 2475, -1, 39
2025-11-20 15:42:19, 100, 100, 87771, 2475, -1, 43
2025-11-20 15:42:19, 100, 100, 88330, 2475, -1, 46
2025-11-20 15:42:20, 100, 100, 88330, 2475, -1, 47
2025-11-20 15:42:20, 100, 100, 88330, 2475, -1, 28
2025-11-20 15:42:20, 100, 100, 87951, 2475, -1, 20
2025-11-20 15:42:20, 100, 100, 87951, 2475, -1, 47
2025-11-20 15:42:20, 100, 100, 87548, 2475, -1, 42
2025-11-20 15:42:21, 100, 100, 87548, 2475, -1, 25
2025-11-20 15:42:21, 100, 100, 87548, 2475, -1, 45
2025-11-20 15:42:21, 100, 100, 86584, 2475, -1, 45
2025-11-20 15:42:21, 100, 100, 86584, 2475, -1, 45
2025-11-20 15:42:21, 100, 100, 86526, 2475, -1, 45
2025-11-20 15:42:22, 100, 100, 86526, 2475, -1, 47
2025-11-20 15:42:22, 100, 100, 86526, 2475, -1, 50
2025-11-20 15:42:22, 100, 100, 86701, 2475, -1, 45
2025-11-20 15:42:22, 100, 100, 86701, 2475, -1, 44
2025-11-20 15:42:22, 100, 100, 86627, 2475, -1, 48
2025-11-20 15:42:23, 100, 100, 86627, 2475, -1, 50
2025-11-20 15:42:23, 100, 100, 86627, 2475, -1, 37
2025-11-20 15:42:23, 100, 100, 86586, 2475, -1, 49
2025-11-20 15:42:23, 100, 100, 86586, 2475, -1, 46
2025-11-20 15:42:23, 100, 100, 86634, 2475, -1, 31
2025-11-20 15:42:24, 100, 100, 86634, 2475, -1, 47
2025-11-20 15:42:24, 100, 100, 86634, 2475, -1, 23
2025-11-20 15:42:24, 100, 100, 85888, 2475, -1, 25
2025-11-20 15:42:24, 100, 100, 85888, 2475, -1, 46
2025-11-20 15:42:24, 100, 100, 86635, 2475, -1, 36
2025-11-20 15:42:25, 100, 100, 86635, 2475, -1, 59
2025-11-20 15:42:25, 100, 100, 86635, 2475, -1, 43
2025-11-20 15:42:25, 100, 100, 87899, 2475, -1, 36
2025-11-20 15:42:25, 100, 100, 87899, 2475, -1, 46
2025-11-20 15:42:25, 100, 100, 88304, 2475, -1, 44
2025-11-20 15:42:26, 100, 100, 88304, 2475, -1, 37
2025-11-20 15:42:26, 100, 100, 88304, 2475, -1, 41
2025-11-20 15:42:26, 100, 100, 88126, 2475, -1, 40
2025-11-20 15:42:26, 100, 100, 88126, 2475, -1, 38
2025-11-20 15:42:26, 100, 100, 88277, 2475, -1, 37
2025-11-20 15:42:27, 100, 100, 88277, 2475, -1, 37
2025-11-20 15:42:27, 100, 100, 88277, 2475, -1, 39
2025-11-20 15:42:27, 100, 100, 88316, 2475, -1, 38
2025-11-20 15:42:27, 100, 100, 88316, 2475, -1, 39
2025-11-20 15:42:27, 100, 100, 88578, 2475, -1, 21
2025-11-20 15:42:28, 100, 100, 88578, 2475, -1, 35
2025-11-20 15:42:28, 100, 100, 88578, 2475, -1, 35
2025-11-20 15:42:28, 100, 100, 88575, 2475, -1, 38
2025-11-20 15:42:28, 100, 100, 88575, 2475, -1, 38
2025-11-20 15:42:28, 100, 100, 88598, 2475, -1, 35
2025-11-20 15:42:29, 100, 100, 88598, 2475, -1, 37
2025-11-20 15:42:29, 100, 100, 88598, 2475, -1, 37
2025-11-20 15:42:29, 100, 100, 88594, 2475, -1, 35
2025-11-20 15:42:29, 100, 100, 88594, 2475, -1, 48
2025-11-20 15:42:29, 100, 100, 88586, 2475, -1, 36
2025-11-20 15:42:30, 100, 100, 88586, 2475, -1, 39
2025-11-20 15:42:30, 100, 100, 88586, 2475, -1, 35
2025-11-20 15:42:30, 100, 100, 88621, 2475, -1, 36
2025-11-20 15:42:30, 100, 100, 88621, 2475, -1, 39
2025-11-20 15:42:30, 100, 100, 88643, 2475, -1, 37
2025-11-20 15:42:31, 100, 100, 88643, 2475, -1, 39
2025-11-20 15:42:31, 100, 100, 88643, 2475, -1, 38
2025-11-20 15:42:31, 100, 100, 88638, 2475, -1, 12
2025-11-20 15:42:31, 100, 100, 88638, 2475, -1, 40
2025-11-20 15:42:31, 100, 100, 88642, 2475, -1, 50
2025-11-20 15:42:32, 100, 100, 88642, 2475, -1, 45
2025-11-20 15:42:32, 100, 100, 88642, 2475, -1, 45
2025-11-20 15:42:32, 100, 100, 88559, 2475, -1, 39
2025-11-20 15:42:32, 100, 100, 88559, 2475, -1, 47
2025-11-20 15:42:32, 100, 100, 87133, 2475, -1, 47
2025-11-20 15:42:33, 100, 100, 87133, 2475, -1, 47
2025-11-20 15:42:33, 100, 100, 87133, 2475, -1, 48
2025-11-20 15:42:33, 100, 100, 86029, 2475, -1, 46
2025-11-20 15:42:33, 100, 100, 86029, 2475, -1, 52
2025-11-20 15:42:33, 100, 100, 86076, 2475, -1, 48
2025-11-20 15:42:34, 100, 100, 86076, 2475, -1, 48
2025-11-20 15:42:34, 100, 100, 86076, 2475, -1, 45
2025-11-20 15:42:34, 100, 100, 87325, 2460, -1, 42
2025-11-20 15:42:34, 100, 100, 87325, 2460, -1, 48
2025-11-20 15:42:34, 100, 100, 87325, 2460, -1, 46
2025-11-20 15:42:35, 100, 100, 87325, 2460, -1, 53
2025-11-20 15:42:35, 100, 100, 86067, 2460, -1, 48
2025-11-20 15:42:35, 100, 100, 86067, 2460, -1, 44
2025-11-20 15:42:35, 100, 100, 86067, 2460, -1, 60
2025-11-20 15:42:35, 100, 100, 84888, 2460, -1, 28
2025-11-20 15:42:36, 100, 100, 84888, 2460, -1, 43
2025-11-20 15:42:36, 100, 100, 84998, 2460, -1, 52
2025-11-20 15:42:36, 100, 100, 84998, 2460, -1, 30
2025-11-20 15:42:36, 100, 100, 84998, 2460, -1, 45
2025-11-20 15:42:36, 100, 100, 86550, 2460, -1, 46
2025-11-20 15:42:37, 100, 100, 86550, 2460, -1, 37
2025-11-20 15:42:37, 100, 100, 88283, 2460, -1, 34
2025-11-20 15:42:37, 100, 100, 88283, 2460, -1, 31
2025-11-20 15:42:37, 100, 100, 88283, 2460, -1, 42
2025-11-20 15:42:37, 100, 100, 87239, 2460, -1, 26
2025-11-20 15:42:38, 100, 100, 87239, 2460, -1, 24
2025-11-20 15:42:38, 100, 96, 85848, 2460, -1, 28
2025-11-20 15:42:38, 100, 96, 85848, 2460, -1, 18
2025-11-20 15:42:38, 100, 96, 85848, 2460, -1, 29
2025-11-20 15:42:38, 100, 96, 85549, 2460, -1, 28
2025-11-20 15:42:39, 100, 96, 85549, 2460, -1, 29
2025-11-20 15:42:39, 100, 100, 86855, 2460, -1, 23
2025-11-20 15:42:39, 100, 100, 86855, 2460, -1, 45
2025-11-20 15:42:39, 100, 100, 86855, 2460, -1, 38
2025-11-20 15:42:39, 100, 100, 87848, 2460, -1, 36
2025-11-20 15:42:40, 100, 100, 87848, 2460, -1, 22
2025-11-20 15:42:40, 100, 98, 87359, 2460, -1, 28
2025-11-20 15:42:40, 100, 98, 87359, 2460, -1, 19
2025-11-20 15:42:40, 100, 98, 87359, 2460, -1, 29
2025-11-20 15:42:40, 100, 98, 86854, 2460, -1, 24
2025-11-20 15:42:41, 100, 98, 86854, 2460, -1, 49
2025-11-20 15:42:41, 100, 100, 87821, 2460, -1, 43
2025-11-20 15:42:41, 100, 100, 87821, 2460, -1, 27
2025-11-20 15:42:41, 100, 100, 87821, 2460, -1, 45
2025-11-20 15:42:41, 100, 100, 88059, 2460, -1, 35
2025-11-20 15:42:42, 100, 100, 88059, 2460, -1, 13
2025-11-20 15:42:42, 100, 100, 88306, 2460, -1, 47
2025-11-20 15:42:42, 100, 100, 88306, 2460, -1, 40
2025-11-20 15:42:42, 100, 100, 88306, 2460, -1, 28
2025-11-20 15:42:42, 100, 100, 88722, 2460, -1, 46
2025-11-20 15:42:43, 100, 100, 88722, 2460, -1, 44
2025-11-20 15:42:43, 100, 100, 88910, 2460, -1, 36
2025-11-20 15:42:43, 100, 100, 88910, 2460, -1, 30
2025-11-20 15:42:43, 100, 100, 88910, 2460, -1, 36
2025-11-20 15:42:43, 100, 100, 88898, 2460, -1, 39
2025-11-20 15:42:44, 100, 100, 88898, 2460, -1, 36
2025-11-20 15:42:44, 100, 100, 88924, 2460, -1, 34
2025-11-20 15:42:44, 100, 100, 88924, 2460, -1, 34
2025-11-20 15:42:44, 100, 100, 88924, 2460, -1, 36
